,VISIBILITY,RDSFCOND,SPEEDING,AG_DRIV,ALCOHOL,REDLIGHT,OVER70,NEWDRIVER,IMPACTYPE,ACCLASS
4385,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4386,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4387,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,1
4388,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
4389,Clear,Dry,0,0,0,0,0,1,SMV Other,0
4390,Clear,Dry,1,1,0,0,0,0,Cyclist Collisions,0
4391,Clear,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4392,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4393,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
4394,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4395,Clear,Dry,0,0,0,0,0,0,SMV Other,1
4396,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4397,Clear,Dry,0,0,0,0,0,0,Other,0
4398,Clear,Dry,0,0,0,0,1,0,SMV Other,1
4399,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4400,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4401,Rain,Wet,0,0,0,0,0,0,SMV Other,0
4402,Clear,Dry,0,0,0,0,0,0,Other,0
4403,Clear,Dry,0,0,0,0,0,0,Other,0
4404,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,1
4405,Clear,Dry,0,0,0,0,0,0,Other,0
4406,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4407,Clear,Dry,0,0,0,0,0,0,SMV Other,1
4408,Rain,Wet,0,1,0,0,1,0,Pedestrian Collisions,0
4409,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4410,Clear,Dry,0,0,0,0,0,0,Other,0
4411,Rain,Wet,0,0,0,0,0,0,SMV Other,0
4412,Clear,Dry,0,0,0,0,0,0,Other,0
4413,Rain,Wet,0,0,0,0,0,0,SMV Other,0
4414,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4415,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
4416,Clear,Dry,0,0,0,0,0,0,Other,0
4417,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4418,Clear,Dry,0,0,0,0,0,0,SMV Other,1
4419,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4420,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4421,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4422,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4423,Rain,Wet,0,0,0,0,0,0,SMV Other,0
4424,Clear,Dry,0,0,0,0,0,1,Turning Movement,0
4425,Clear,Dry,0,0,0,0,1,0,SMV Other,1
4426,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4427,Rain,Wet,0,1,0,0,0,0,Rear End,0
4428,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4429,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4430,Clear,Dry,1,1,0,0,0,0,Other,0
4431,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4432,Clear,Dry,0,0,0,0,0,0,SMV Other,1
4433,Rain,Wet,0,1,0,0,0,0,Rear End,0
4434,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
4435,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4436,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4437,Rain,Wet,0,1,0,0,0,0,Rear End,0
4438,Clear,Dry,0,0,0,0,0,0,SMV Other,1
4439,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
4440,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4441,Snow,Loose Snow,0,0,0,0,1,0,Pedestrian Collisions,0
4442,Clear,Dry,1,1,0,0,0,0,Other,0
4443,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4444,Clear,Dry,1,1,0,0,0,0,Other,0
4445,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4446,Clear,Dry,0,1,0,0,0,0,Cyclist Collisions,0
4447,Clear,Dry,0,0,0,0,0,0,SMV Other,1
4448,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4449,Rain,Wet,1,1,0,0,0,0,SMV Other,0
4450,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4451,Clear,Dry,0,0,0,0,0,0,Other,0
4452,Clear,Dry,1,1,0,0,0,0,Other,0
4453,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4454,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
4455,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
4456,Snow,Loose Snow,0,0,0,0,0,0,Pedestrian Collisions,0
4457,Rain,Wet,1,1,0,0,0,0,SMV Other,0
4458,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
4459,Clear,Dry,0,0,1,0,0,0,SMV Other,0
4460,Clear,Dry,0,0,0,0,0,0,Other,0
4461,Clear,Dry,1,1,0,0,0,0,Rear End,0
4462,Clear,Dry,0,0,0,0,1,0,SMV Other,0
4463,Clear,Dry,1,1,0,0,0,1,Other,0
4464,Clear,Dry,0,1,0,0,0,0,Other,0
4465,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
4466,Clear,Dry,0,0,1,0,0,0,SMV Other,0
4467,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4468,Clear,Dry,1,1,0,0,0,0,Rear End,0
4469,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4470,Clear,Dry,0,1,0,0,0,1,Other,0
4471,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4472,Clear,Dry,0,0,0,0,0,0,Other,0
4473,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
4474,Clear,Dry,0,1,0,0,0,1,Pedestrian Collisions,0
4475,Clear,Dry,1,1,0,0,0,0,Rear End,0
4476,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4477,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4478,Clear,Dry,0,0,0,0,0,0,Other,0
4479,Clear,Dry,0,1,0,0,0,1,Other,0
4480,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4481,Snow,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4482,Snow,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4483,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4484,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4485,Clear,Dry,0,0,0,0,0,0,Other,0
4486,Clear,Dry,0,1,0,0,0,0,Other,0
4487,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4488,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4489,Clear,Dry,0,1,0,0,0,1,Other,0
4490,Clear,Dry,0,0,0,0,1,0,SMV Other,1
4491,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4492,Snow,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4493,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4494,Snow,Other,0,1,0,1,0,0,Other,0
4495,Clear,Dry,0,0,0,0,0,0,Other,0
4496,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
4497,Clear,Dry,0,0,0,0,0,0,Other,0
4498,Clear,Dry,0,0,0,0,0,0,SMV Other,1
4499,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4500,Clear,Dry,0,0,0,0,0,0,Other,0
4501,Clear,Dry,0,0,0,0,0,0,SMV Other,1
4502,Other,Other,0,0,0,0,0,0,Other,0
4503,Snow,Other,0,1,0,1,0,0,Other,0
4504,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4505,Clear,Dry,0,0,0,0,0,0,Other,0
4506,Clear,Dry,0,0,0,0,0,0,Other,0
4507,Clear,Dry,0,0,0,0,0,1,Pedestrian Collisions,0
4508,Clear,Dry,0,1,0,0,0,1,Pedestrian Collisions,0
4509,Other,Other,0,0,0,0,0,0,Other,0
4510,Clear,Dry,0,1,0,0,0,1,Rear End,0
4511,Snow,Other,0,1,0,1,0,0,Other,0
4512,Other,Other,0,0,0,0,0,0,Other,0
4513,Clear,Dry,0,1,0,0,0,0,Rear End,0
4514,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4515,Clear,Dry,0,0,0,0,0,0,Other,0
4516,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,0
4517,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
4518,Other,Other,0,0,0,0,0,0,Other,0
4519,Clear,Dry,0,0,0,0,0,0,Other,0
4520,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4521,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,0
4522,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4523,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4524,Clear,Dry,0,1,0,1,0,1,Pedestrian Collisions,0
4525,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4526,Snow,Other,0,0,0,0,0,0,Turning Movement,0
4527,Other,Other,0,0,0,0,0,0,Other,0
4528,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4529,Clear,Dry,0,1,0,1,0,1,Pedestrian Collisions,0
4530,Clear,Dry,0,0,0,0,1,0,SMV Other,0
4531,Other,Other,0,0,0,0,0,0,Other,0
4532,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4533,Snow,Other,0,0,0,0,0,0,Turning Movement,0
4534,Other,Other,0,0,0,0,0,0,Other,0
4535,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4536,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4537,Rain,Wet,0,1,1,1,0,0,Other,0
4538,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,0
4539,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,1
4540,Clear,Dry,0,1,0,1,0,0,Other,0
4541,Other,Other,0,0,0,0,0,0,Other,0
4542,Rain,Wet,0,1,1,1,0,0,Other,0
4543,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4544,Rain,Wet,0,0,0,0,0,1,Pedestrian Collisions,1
4545,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,0
4546,Clear,Dry,0,1,0,1,0,0,Other,0
4547,Snow,Other,0,0,0,0,0,0,Turning Movement,0
4548,Other,Other,0,0,0,0,0,0,Other,0
4549,Rain,Wet,0,1,1,1,0,0,Other,0
4550,Rain,Wet,0,0,0,0,1,0,Pedestrian Collisions,1
4551,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,0
4552,Clear,Wet,0,1,0,1,0,0,Turning Movement,0
4553,Clear,Wet,0,0,0,0,0,0,Other,0
4554,Other,Other,0,0,0,0,0,0,Other,0
4555,Rain,Wet,0,1,1,1,0,0,Other,0
4556,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,0
4557,Clear,Wet,0,0,0,0,0,0,Other,0
4558,Other,Other,0,0,0,0,0,0,Other,0
4559,Rain,Wet,0,0,1,0,0,0,Pedestrian Collisions,1
4560,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4561,Clear,Wet,0,1,0,1,0,0,Turning Movement,0
4562,Clear,Dry,0,0,0,0,0,1,Cyclist Collisions,0
4563,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4564,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,0
4565,Clear,Wet,0,0,0,0,0,0,Other,0
4566,Other,Other,0,0,0,0,0,0,Other,0
4567,Clear,Wet,0,0,0,0,0,0,Other,0
4568,Rain,Wet,0,0,1,0,0,0,Pedestrian Collisions,1
4569,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4570,Other,Other,0,0,0,0,0,0,Other,0
4571,Clear,Dry,0,0,0,0,0,1,Cyclist Collisions,0
4572,Clear,Loose Snow,0,0,0,0,0,0,Other,0
4573,Other,Other,0,0,0,0,0,1,Rear End,0
4574,Clear,Wet,0,1,0,1,0,0,Turning Movement,0
4575,Clear,Dry,0,1,0,0,0,0,Rear End,0
4576,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4577,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4578,Clear,Dry,0,1,0,0,0,1,SMV Other,0
4579,Clear,Loose Snow,0,0,0,0,0,0,Other,0
4580,Other,Other,0,0,0,0,0,0,Rear End,0
4581,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4582,Clear,Dry,0,1,0,0,0,0,Rear End,0
4583,Clear,Dry,0,1,0,0,0,0,Rear End,0
4584,Clear,Dry,0,1,0,0,0,0,SMV Other,0
4585,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4586,Clear,Loose Snow,0,0,0,0,1,0,Other,0
4587,Clear,Dry,0,1,0,1,0,0,Other,0
4588,Clear,Dry,0,1,0,0,0,0,Rear End,0
4589,Clear,Dry,0,1,0,1,0,0,Other,0
4590,Other,Other,0,0,0,0,0,1,Rear End,0
4591,Clear,Dry,0,1,0,0,0,0,Rear End,0
4592,Clear,Dry,0,1,0,0,0,0,SMV Other,0
4593,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,0
4594,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4595,Other,Other,0,0,0,0,0,0,Rear End,0
4596,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
4597,Clear,Dry,0,1,0,0,0,0,Rear End,0
4598,Clear,Dry,0,1,0,1,0,0,Other,0
4599,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4600,Clear,Dry,0,1,0,1,0,0,Pedestrian Collisions,0
4601,Other,Other,0,0,0,0,0,0,Rear End,0
4602,Clear,Dry,1,1,0,1,0,0,Other,0
4603,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
4604,Clear,Dry,0,1,0,0,0,0,Rear End,0
4605,Clear,Dry,0,1,0,0,0,0,Rear End,0
4606,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
4607,Clear,Dry,0,1,0,0,1,0,Rear End,0
4608,Other,Other,0,0,0,0,0,0,Rear End,0
4609,Clear,Dry,1,1,0,1,0,0,Other,0
4610,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4611,Clear,Dry,0,1,0,0,0,0,Rear End,0
4612,Clear,Dry,1,1,0,1,0,0,Other,0
4613,Clear,Dry,0,1,0,0,0,0,Rear End,0
4614,Other,Other,0,0,0,0,0,0,Rear End,0
4615,Clear,Dry,0,1,0,0,0,0,Turning Movement,0
4616,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4617,Snow,Other,0,0,0,0,0,0,Rear End,0
4618,Clear,Dry,0,1,0,1,0,0,Other,0
4619,Clear,Dry,0,1,0,0,0,0,Rear End,0
4620,Clear,Dry,1,1,0,1,0,0,Other,0
4621,Clear,Dry,0,1,0,0,0,0,Rear End,0
4622,Other,Other,1,1,1,0,0,0,Rear End,0
4623,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4624,Clear,Dry,0,1,0,0,0,0,Rear End,0
4625,Clear,Dry,0,1,0,0,0,0,Rear End,0
4626,Snow,Other,0,0,0,0,0,0,Rear End,0
4627,Other,Other,1,1,1,0,0,0,Rear End,0
4628,Clear,Dry,1,1,0,1,0,0,Other,0
4629,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4630,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4631,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
4632,Clear,Dry,0,1,0,0,0,0,Rear End,0
4633,Clear,Dry,0,1,0,0,0,0,Rear End,0
4634,Other,Other,0,0,0,0,0,0,SMV Other,0
4635,Clear,Dry,1,1,0,1,0,0,Other,0
4636,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4637,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4638,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
4639,Clear,Dry,0,1,0,0,0,0,Rear End,0
4640,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4641,Other,Other,0,0,0,0,0,0,SMV Other,0
4642,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4643,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
4644,Clear,Dry,0,1,0,1,0,0,Other,0
4645,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4646,Snow,Other,0,0,0,0,0,0,Rear End,0
4647,Clear,Wet,0,0,0,0,0,0,SMV Other,1
4648,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4649,Other,Other,0,0,0,0,0,0,SMV Other,0
4650,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4651,Snow,Other,0,0,0,0,0,0,Rear End,0
4652,Clear,Wet,0,0,0,0,0,0,SMV Other,1
4653,Clear,Dry,0,1,0,0,0,0,Other,0
4654,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4655,Clear,Loose Snow,0,0,0,0,0,0,SMV Other,0
4656,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4657,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4658,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
4659,Clear,Dry,0,1,0,1,0,0,Other,0
4660,Clear,Dry,0,1,0,0,0,0,Other,0
4661,Clear,Loose Snow,0,0,0,0,1,0,SMV Other,0
4662,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4663,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4664,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
4665,Clear,Dry,0,1,0,1,0,0,Other,0
4666,Clear,Dry,1,1,1,0,0,0,SMV Other,0
4667,Rain,Wet,0,1,1,0,0,0,Rear End,0
4668,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4669,Clear,Dry,1,1,1,0,0,0,SMV Other,0
4670,Clear,Dry,0,1,0,0,0,0,Rear End,0
4671,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
4672,Clear,Dry,1,1,1,0,0,0,SMV Other,0
4673,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4674,Rain,Wet,0,1,1,0,0,0,Rear End,0
4675,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4676,Clear,Dry,0,1,0,0,0,0,SMV Other,0
4677,Clear,Dry,0,1,0,0,0,0,Rear End,0
4678,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4679,Clear,Dry,0,1,0,0,0,0,SMV Other,0
4680,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4681,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4682,Rain,Wet,0,1,1,0,0,0,Rear End,0
4683,Clear,Dry,1,1,0,0,0,0,Pedestrian Collisions,0
4684,Clear,Dry,0,1,0,0,0,0,Rear End,0
4685,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4686,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4687,Rain,Wet,0,1,1,0,0,0,Rear End,0
4688,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4689,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
4690,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4691,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4692,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4693,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4694,Rain,Wet,0,1,1,0,0,0,Rear End,0
4695,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
4696,Clear,Dry,1,1,0,0,0,0,SMV Other,0
4697,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4698,Clear,Dry,1,1,0,0,0,0,SMV Other,0
4699,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4700,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4701,Clear,Dry,1,1,0,0,0,0,Other,0
4702,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4703,Clear,Wet,0,1,0,0,0,0,Rear End,0
4704,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
4705,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4706,Clear,Dry,0,0,0,0,0,0,Other,0
4707,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4708,Clear,Wet,0,1,0,0,0,0,Rear End,0
4709,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4710,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,0
4711,Clear,Dry,1,1,0,0,0,0,Other,0
4712,Clear,Dry,0,0,0,0,0,0,Other,0
4713,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4714,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4715,Clear,Wet,0,1,0,0,0,0,Rear End,0
4716,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4717,Rain,Wet,0,0,0,0,0,1,Pedestrian Collisions,0
4718,Clear,Dry,1,1,0,0,0,0,Other,0
4719,Clear,Wet,0,0,0,0,0,0,Other,0
4720,Clear,Wet,0,1,0,0,0,0,Rear End,0
4721,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4722,Clear,Dry,1,1,0,0,0,0,Other,0
4723,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4724,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4725,Clear,Wet,0,0,0,0,1,0,Other,0
4726,Clear,Dry,0,0,0,0,0,0,Other,0
4727,Rain,Wet,1,1,1,0,0,0,SMV Other,1
4728,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
4729,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4730,Clear,Dry,0,0,0,0,1,0,Turning Movement,0
4731,Clear,Wet,0,0,0,0,0,0,Other,0
4732,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4733,Rain,Wet,1,1,1,0,0,0,SMV Other,1
4734,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
4735,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4736,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4737,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4738,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4739,Clear,Wet,0,0,0,0,0,0,Other,0
4740,Rain,Wet,1,1,1,0,0,0,SMV Other,1
4741,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4742,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4743,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4744,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4745,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4746,Clear,Dry,0,1,0,0,0,0,Turning Movement,1
4747,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4748,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4749,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4750,Clear,Dry,0,1,0,0,0,0,Turning Movement,1
4751,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4752,Clear,Dry,0,0,0,0,1,0,Turning Movement,0
4753,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4754,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4755,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4756,Rain,Wet,0,1,0,0,0,1,Pedestrian Collisions,0
4757,Clear,Dry,0,1,0,0,0,0,Rear End,0
4758,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4759,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4760,Clear,Dry,0,1,0,0,0,0,SMV Other,0
4761,Rain,Wet,0,1,0,0,0,0,Rear End,0
4762,Rain,Wet,0,1,0,0,0,0,Pedestrian Collisions,0
4763,Clear,Dry,0,1,0,0,0,0,Rear End,0
4764,Clear,Dry,0,1,0,0,0,0,SMV Other,0
4765,Rain,Wet,0,1,0,0,0,0,Rear End,0
4766,Clear,Dry,0,0,0,0,1,0,Turning Movement,0
4767,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,1
4768,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,0
4769,Clear,Dry,0,1,0,0,0,0,Rear End,0
4770,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
4771,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4772,Clear,Dry,0,1,0,0,0,0,SMV Other,0
4773,Rain,Wet,0,1,0,0,0,0,Rear End,0
4774,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4775,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,1
4776,Rain,Wet,0,1,0,0,0,0,Rear End,0
4777,Clear,Dry,0,0,0,0,1,0,Pedestrian Collisions,0
4778,Clear,Dry,0,0,0,0,0,1,Turning Movement,0
4779,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4780,Clear,Dry,0,1,0,0,0,0,SMV Other,0
4781,Rain,Wet,0,0,0,0,0,0,Pedestrian Collisions,1
4782,Rain,Wet,0,1,0,0,0,0,Rear End,0
4783,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,1
4784,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4785,Clear,Dry,0,0,0,0,0,0,Rear End,0
4786,Clear,Dry,0,0,0,0,0,0,Rear End,0
4787,Clear,Dry,0,0,0,0,1,0,SMV Other,0
4788,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4789,Rain,Wet,0,0,0,0,1,0,Pedestrian Collisions,0
4790,Clear,Dry,0,1,0,0,1,0,Pedestrian Collisions,1
4791,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4792,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4793,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4794,Clear,Dry,0,0,0,0,0,0,Rear End,0
4795,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4796,Clear,Dry,0,0,0,0,0,0,Other,0
4797,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4798,Clear,Dry,0,0,0,0,0,0,Other,0
4799,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4800,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4801,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4802,Clear,Dry,0,0,0,0,0,1,Rear End,0
4803,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4804,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4805,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4806,Clear,Dry,0,0,0,0,0,0,SMV Other,0
4807,Clear,Dry,0,0,0,0,0,0,Other,0
4808,Clear,Dry,0,1,0,0,0,0,Pedestrian Collisions,0
4809,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
4810,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4811,Clear,Other,0,0,0,0,0,0,Pedestrian Collisions,0
4812,Clear,Dry,0,0,0,0,0,0,Cyclist Collisions,0
4813,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4814,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
4815,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,1
4816,Clear,Dry,0,0,0,0,0,0,Pedestrian Collisions,0
4817,Clear,Dry,0,0,0,0,0,0,Turning Movement,0
